idx,apple,samsung,amazon,others,screensize,storage,isnight,returnsaccepted,isused,isbroken,deliveryspeed,se_apple,se_samsung,se_amazon,se_others,se_screensize,se_storage,se_isnight,se_returnsaccepted,se_isused,se_isbroken,se_deliveryspeed,r_squared
2311,-1.9568665,-1.3016881,-.21708046,-.70660686,.30188406,.00063216238,.068037592,-.18762326,-.56792378,-.6983695,.10363947,.12784737,.11899856,.10175675,.11097281,.0089564417,.000045605029,.022426832,.028884303,.0314155,.04831329,.01443815,.77236474
2312,-1.9568665,-1.3016881,-.21708046,-.70660686,.30188406,.00063216238,.068037592,-.18762326,-.56792378,-.6983695,.10363947,.12784737,.11899856,.10175675,.11097281,.0089564417,.000045605029,.022426832,.028884303,.0314155,.04831329,.01443815,.77236474
2313,-1.9569936,-1.301608,-.21725997,-.70672566,.30188897,.00063215912,.068002254,-.1873951,-.56794757,-.69850647,.10371514,.12784363,.11899864,.1017506,.11096575,.0089564053,.000045604716,.022426812,.028860776,.031415556,.048307981,.014440395,.77234268
2314,-1.9569936,-1.301608,-.21725997,-.70672566,.30188897,.00063215912,.068002254,-.1873951,-.56794757,-.69850647,.10371514,.12784363,.11899864,.1017506,.11096575,.0089564053,.000045604716,.022426812,.028860776,.031415556,.048307981,.014440395,.77234268
2315,-1.9543184,-1.3005279,-.21656968,-.7054354,.30161679,.00063078792,.068854488,-.18807396,-.56718802,-.69898617,.10405866,.12794437,.11907447,.10181344,.11103912,.0089652566,.000045650326,.022448804,.028882192,.031440668,.048339084,.014451404,.77241063
2316,-1.9543184,-1.3005279,-.21656968,-.7054354,.30161679,.00063078792,.068854488,-.18807396,-.56718802,-.69898617,.10405866,.12794437,.11907447,.10181344,.11103912,.0089652566,.000045650326,.022448804,.028882192,.031440668,.048339084,.014451404,.77241063
2317,-1.9543184,-1.3005279,-.21656968,-.7054354,.30161679,.00063078792,.068854488,-.18807396,-.56718802,-.69898617,.10405866,.12794437,.11907447,.10181344,.11103912,.0089652566,.000045650326,.022448804,.028882192,.031440668,.048339084,.014451404,.77241063
2318,-1.9543184,-1.3005279,-.21656968,-.7054354,.30161679,.00063078792,.068854488,-.18807396,-.56718802,-.69898617,.10405866,.12794437,.11907447,.10181344,.11103912,.0089652566,.000045650326,.022448804,.028882192,.031440668,.048339084,.014451404,.77241063
2319,-1.9543184,-1.3005279,-.21656968,-.7054354,.30161679,.00063078792,.068854488,-.18807396,-.56718802,-.69898617,.10405866,.12794437,.11907447,.10181344,.11103912,.0089652566,.000045650326,.022448804,.028882192,.031440668,.048339084,.014451404,.77241063
2320,-1.9543184,-1.3005279,-.21656968,-.7054354,.30161679,.00063078792,.068854488,-.18807396,-.56718802,-.69898617,.10405866,.12794437,.11907447,.10181344,.11103912,.0089652566,.000045650326,.022448804,.028882192,.031440668,.048339084,.014451404,.77241063
2321,-1.9543184,-1.3005279,-.21656968,-.7054354,.30161679,.00063078792,.068854488,-.18807396,-.56718802,-.69898617,.10405866,.12794437,.11907447,.10181344,.11103912,.0089652566,.000045650326,.022448804,.028882192,.031440668,.048339084,.014451404,.77241063
2322,-1.9543184,-1.3005279,-.21656968,-.7054354,.30161679,.00063078792,.068854488,-.18807396,-.56718802,-.69898617,.10405866,.12794437,.11907447,.10181344,.11103912,.0089652566,.000045650326,.022448804,.028882192,.031440668,.048339084,.014451404,.77241063
2323,-1.9543184,-1.3005279,-.21656968,-.7054354,.30161679,.00063078792,.068854488,-.18807396,-.56718802,-.69898617,.10405866,.12794437,.11907447,.10181344,.11103912,.0089652566,.000045650326,.022448804,.028882192,.031440668,.048339084,.014451404,.77241063
2324,-1.9543184,-1.3005279,-.21656968,-.7054354,.30161679,.00063078792,.068854488,-.18807396,-.56718802,-.69898617,.10405866,.12794437,.11907447,.10181344,.11103912,.0089652566,.000045650326,.022448804,.028882192,.031440668,.048339084,.014451404,.77241063
2325,-1.9543184,-1.3005279,-.21656968,-.7054354,.30161679,.00063078792,.068854488,-.18807396,-.56718802,-.69898617,.10405866,.12794437,.11907447,.10181344,.11103912,.0089652566,.000045650326,.022448804,.028882192,.031440668,.048339084,.014451404,.77241063
2326,-1.9560207,-1.3006122,-.21629268,-.70451283,.30156684,.00063260976,.068729118,-.18979608,-.5657534,-.69699764,.1032905,.12784018,.11899568,.10174844,.11097261,.0089589106,.000045603698,.022427754,.028905855,.0314507,.048316982,.0144395,.77207297
2327,-1.9560207,-1.3006122,-.21629268,-.70451283,.30156684,.00063260976,.068729118,-.18979608,-.5657534,-.69699764,.1032905,.12784018,.11899568,.10174844,.11097261,.0089589106,.000045603698,.022427754,.028905855,.0314507,.048316982,.0144395,.77207297
2328,-1.9560207,-1.3006122,-.21629268,-.70451283,.30156684,.00063260976,.068729118,-.18979608,-.5657534,-.69699764,.1032905,.12784018,.11899568,.10174844,.11097261,.0089589106,.000045603698,.022427754,.028905855,.0314507,.048316982,.0144395,.77207297
2329,-1.9560207,-1.3006122,-.21629268,-.70451283,.30156684,.00063260976,.068729118,-.18979608,-.5657534,-.69699764,.1032905,.12784018,.11899568,.10174844,.11097261,.0089589106,.000045603698,.022427754,.028905855,.0314507,.048316982,.0144395,.77207297
2330,-1.9628316,-1.3070182,-.21805182,-.71093494,.302219,.00063159154,.06941884,-.18889551,-.56701285,-.69823307,.10236046,.12795916,.11910398,.10180474,.11105201,.0089633297,.00004562976,.022450225,.028887376,.031435836,.048333053,.014466488,.77235478
2331,-1.9628316,-1.3070182,-.21805182,-.71093494,.302219,.00063159154,.06941884,-.18889551,-.56701285,-.69823307,.10236046,.12795916,.11910398,.10180474,.11105201,.0089633297,.00004562976,.022450225,.028887376,.031435836,.048333053,.014466488,.77235478
2332,-1.9628316,-1.3070182,-.21805182,-.71093494,.302219,.00063159154,.06941884,-.18889551,-.56701285,-.69823307,.10236046,.12795916,.11910398,.10180474,.11105201,.0089633297,.00004562976,.022450225,.028887376,.031435836,.048333053,.014466488,.77235478
2333,-1.9628316,-1.3070182,-.21805182,-.71093494,.302219,.00063159154,.06941884,-.18889551,-.56701285,-.69823307,.10236046,.12795916,.11910398,.10180474,.11105201,.0089633297,.00004562976,.022450225,.028887376,.031435836,.048333053,.014466488,.77235478
2334,-1.9628316,-1.3070182,-.21805182,-.71093494,.302219,.00063159154,.06941884,-.18889551,-.56701285,-.69823307,.10236046,.12795916,.11910398,.10180474,.11105201,.0089633297,.00004562976,.022450225,.028887376,.031435836,.048333053,.014466488,.77235478
2335,-1.9628316,-1.3070182,-.21805182,-.71093494,.302219,.00063159154,.06941884,-.18889551,-.56701285,-.69823307,.10236046,.12795916,.11910398,.10180474,.11105201,.0089633297,.00004562976,.022450225,.028887376,.031435836,.048333053,.014466488,.77235478
2336,-1.9628316,-1.3070182,-.21805182,-.71093494,.302219,.00063159154,.06941884,-.18889551,-.56701285,-.69823307,.10236046,.12795916,.11910398,.10180474,.11105201,.0089633297,.00004562976,.022450225,.028887376,.031435836,.048333053,.014466488,.77235478
2337,-1.9628316,-1.3070182,-.21805182,-.71093494,.302219,.00063159154,.06941884,-.18889551,-.56701285,-.69823307,.10236046,.12795916,.11910398,.10180474,.11105201,.0089633297,.00004562976,.022450225,.028887376,.031435836,.048333053,.014466488,.77235478
2338,-1.9628316,-1.3070182,-.21805182,-.71093494,.302219,.00063159154,.06941884,-.18889551,-.56701285,-.69823307,.10236046,.12795916,.11910398,.10180474,.11105201,.0089633297,.00004562976,.022450225,.028887376,.031435836,.048333053,.014466488,.77235478
2339,-1.9628316,-1.3070182,-.21805182,-.71093494,.302219,.00063159154,.06941884,-.18889551,-.56701285,-.69823307,.10236046,.12795916,.11910398,.10180474,.11105201,.0089633297,.00004562976,.022450225,.028887376,.031435836,.048333053,.014466488,.77235478
2340,-1.9628316,-1.3070182,-.21805182,-.71093494,.302219,.00063159154,.06941884,-.18889551,-.56701285,-.69823307,.10236046,.12795916,.11910398,.10180474,.11105201,.0089633297,.00004562976,.022450225,.028887376,.031435836,.048333053,.014466488,.77235478
2341,-1.9628316,-1.3070182,-.21805182,-.71093494,.302219,.00063159154,.06941884,-.18889551,-.56701285,-.69823307,.10236046,.12795916,.11910398,.10180474,.11105201,.0089633297,.00004562976,.022450225,.028887376,.031435836,.048333053,.014466488,.77235478
2342,-1.9628316,-1.3070182,-.21805182,-.71093494,.302219,.00063159154,.06941884,-.18889551,-.56701285,-.69823307,.10236046,.12795916,.11910398,.10180474,.11105201,.0089633297,.00004562976,.022450225,.028887376,.031435836,.048333053,.014466488,.77235478
2343,-1.9628316,-1.3070182,-.21805182,-.71093494,.302219,.00063159154,.06941884,-.18889551,-.56701285,-.69823307,.10236046,.12795916,.11910398,.10180474,.11105201,.0089633297,.00004562976,.022450225,.028887376,.031435836,.048333053,.014466488,.77235478
2344,-1.9628316,-1.3070182,-.21805182,-.71093494,.302219,.00063159154,.06941884,-.18889551,-.56701285,-.69823307,.10236046,.12795916,.11910398,.10180474,.11105201,.0089633297,.00004562976,.022450225,.028887376,.031435836,.048333053,.014466488,.77235478
2345,-1.9628316,-1.3070182,-.21805182,-.71093494,.302219,.00063159154,.06941884,-.18889551,-.56701285,-.69823307,.10236046,.12795916,.11910398,.10180474,.11105201,.0089633297,.00004562976,.022450225,.028887376,.031435836,.048333053,.014466488,.77235478
2346,-1.9539765,-1.2983495,-.21429311,-.70399088,.30187967,.00063220639,.067888059,-.18702099,-.56784672,-.69887149,.10370104,.1279709,.11917073,.10190728,.11109196,.0089554843,.000045599907,.022425098,.028869705,.031411819,.048309408,.014436656,.77241409
2347,-1.9611264,-1.307139,-.22377646,-.71136552,.30214685,.00063287222,.069453076,-.18711971,-.56388891,-.69927144,.10231449,.12786604,.11905672,.10186293,.11100726,.0089574289,.000045601362,.022445954,.028856514,.031564001,.048304982,.014472972,.77201289
2348,-1.9611264,-1.307139,-.22377646,-.71136552,.30214685,.00063287222,.069453076,-.18711971,-.56388891,-.69927144,.10231449,.12786604,.11905672,.10186293,.11100726,.0089574289,.000045601362,.022445954,.028856514,.031564001,.048304982,.014472972,.77201289
2349,-1.9611264,-1.307139,-.22377646,-.71136552,.30214685,.00063287222,.069453076,-.18711971,-.56388891,-.69927144,.10231449,.12786604,.11905672,.10186293,.11100726,.0089574289,.000045601362,.022445954,.028856514,.031564001,.048304982,.014472972,.77201289
2350,-1.9611264,-1.307139,-.22377646,-.71136552,.30214685,.00063287222,.069453076,-.18711971,-.56388891,-.69927144,.10231449,.12786604,.11905672,.10186293,.11100726,.0089574289,.000045601362,.022445954,.028856514,.031564001,.048304982,.014472972,.77201289
2351,-1.9611264,-1.307139,-.22377646,-.71136552,.30214685,.00063287222,.069453076,-.18711971,-.56388891,-.69927144,.10231449,.12786604,.11905672,.10186293,.11100726,.0089574289,.000045601362,.022445954,.028856514,.031564001,.048304982,.014472972,.77201289
2352,-1.9611264,-1.307139,-.22377646,-.71136552,.30214685,.00063287222,.069453076,-.18711971,-.56388891,-.69927144,.10231449,.12786604,.11905672,.10186293,.11100726,.0089574289,.000045601362,.022445954,.028856514,.031564001,.048304982,.014472972,.77201289
2353,-1.9611264,-1.307139,-.22377646,-.71136552,.30214685,.00063287222,.069453076,-.18711971,-.56388891,-.69927144,.10231449,.12786604,.11905672,.10186293,.11100726,.0089574289,.000045601362,.022445954,.028856514,.031564001,.048304982,.014472972,.77201289
2354,-1.9611264,-1.307139,-.22377646,-.71136552,.30214685,.00063287222,.069453076,-.18711971,-.56388891,-.69927144,.10231449,.12786604,.11905672,.10186293,.11100726,.0089574289,.000045601362,.022445954,.028856514,.031564001,.048304982,.014472972,.77201289
2355,-1.9537083,-1.2983304,-.21340856,-.70357442,.30193654,.00063226232,.068259329,-.18681876,-.56775367,-.69883794,.1037437,.12790498,.11907017,.10186964,.11103637,.0089555113,.000045598874,.022422383,.028868869,.031411488,.048304126,.014436504,.77241617
2356,-1.9591434,-1.3038515,-.21836732,-.70920902,.30197176,.00063236977,.068529777,-.18603946,-.56753367,-.69922781,.10379636,.12786537,.11902169,.10175855,.11099713,.0089569287,.000045605335,.022429233,.028899865,.031417549,.048314907,.014438744,.77237934
2357,-1.9591434,-1.3038515,-.21836732,-.70920902,.30197176,.00063236977,.068529777,-.18603946,-.56753367,-.69922781,.10379636,.12786537,.11902169,.10175855,.11099713,.0089569287,.000045605335,.022429233,.028899865,.031417549,.048314907,.014438744,.77237934
2358,-1.9591434,-1.3038515,-.21836732,-.70920902,.30197176,.00063236977,.068529777,-.18603946,-.56753367,-.69922781,.10379636,.12786537,.11902169,.10175855,.11099713,.0089569287,.000045605335,.022429233,.028899865,.031417549,.048314907,.014438744,.77237934
2359,-1.9582839,-1.3029336,-.21785641,-.70820957,.30192068,.00063231715,.068392903,-.18661648,-.56762928,-.69895816,.10379078,.12791134,.11906419,.10178309,.11104802,.00895858,.000045614768,.022442197,.028945806,.031428616,.048333433,.014445003,.77227896
2360,-1.9582839,-1.3029336,-.21785641,-.70820957,.30192068,.00063231715,.068392903,-.18661648,-.56762928,-.69895816,.10379078,.12791134,.11906419,.10178309,.11104802,.00895858,.000045614768,.022442197,.028945806,.031428616,.048333433,.014445003,.77227896
2361,-1.9582839,-1.3029336,-.21785641,-.70820957,.30192068,.00063231715,.068392903,-.18661648,-.56762928,-.69895816,.10379078,.12791134,.11906419,.10178309,.11104802,.00895858,.000045614768,.022442197,.028945806,.031428616,.048333433,.014445003,.77227896
2362,-1.9582839,-1.3029336,-.21785641,-.70820957,.30192068,.00063231715,.068392903,-.18661648,-.56762928,-.69895816,.10379078,.12791134,.11906419,.10178309,.11104802,.00895858,.000045614768,.022442197,.028945806,.031428616,.048333433,.014445003,.77227896
2363,-1.9582839,-1.3029336,-.21785641,-.70820957,.30192068,.00063231715,.068392903,-.18661648,-.56762928,-.69895816,.10379078,.12791134,.11906419,.10178309,.11104802,.00895858,.000045614768,.022442197,.028945806,.031428616,.048333433,.014445003,.77227896
2364,-1.9582839,-1.3029336,-.21785641,-.70820957,.30192068,.00063231715,.068392903,-.18661648,-.56762928,-.69895816,.10379078,.12791134,.11906419,.10178309,.11104802,.00895858,.000045614768,.022442197,.028945806,.031428616,.048333433,.014445003,.77227896
2365,-1.9558632,-1.3006669,-.21540594,-.70562178,.30168185,.00063233689,.067270175,-.18761791,-.56755072,-.69877601,.10442066,.12783267,.11898785,.10174761,.11095685,.0089565674,.000045599962,.022428647,.028856499,.031412527,.048303116,.014445973,.77245939
2366,-1.9558632,-1.3006669,-.21540594,-.70562178,.30168185,.00063233689,.067270175,-.18761791,-.56755072,-.69877601,.10442066,.12783267,.11898785,.10174761,.11095685,.0089565674,.000045599962,.022428647,.028856499,.031412527,.048303116,.014445973,.77245939
2367,-1.9558632,-1.3006669,-.21540594,-.70562178,.30168185,.00063233689,.067270175,-.18761791,-.56755072,-.69877601,.10442066,.12783267,.11898785,.10174761,.11095685,.0089565674,.000045599962,.022428647,.028856499,.031412527,.048303116,.014445973,.77245939
2368,-1.9580634,-1.3027931,-.21774825,-.70774752,.30197567,.00063217396,.068292245,-.18759899,-.56782156,-.69841796,.10349049,.12788886,.11904668,.10177155,.11100732,.0089604314,.000045610061,.022433056,.028864896,.031419288,.048313629,.014445516,.77229363
2369,-1.9580634,-1.3027931,-.21774825,-.70774752,.30197567,.00063217396,.068292245,-.18759899,-.56782156,-.69841796,.10349049,.12788886,.11904668,.10177155,.11100732,.0089604314,.000045610061,.022433056,.028864896,.031419288,.048313629,.014445516,.77229363
2370,-1.9580634,-1.3027931,-.21774825,-.70774752,.30197567,.00063217396,.068292245,-.18759899,-.56782156,-.69841796,.10349049,.12788886,.11904668,.10177155,.11100732,.0089604314,.000045610061,.022433056,.028864896,.031419288,.048313629,.014445516,.77229363
2371,-1.9580634,-1.3027931,-.21774825,-.70774752,.30197567,.00063217396,.068292245,-.18759899,-.56782156,-.69841796,.10349049,.12788886,.11904668,.10177155,.11100732,.0089604314,.000045610061,.022433056,.028864896,.031419288,.048313629,.014445516,.77229363
2372,-1.9580634,-1.3027931,-.21774825,-.70774752,.30197567,.00063217396,.068292245,-.18759899,-.56782156,-.69841796,.10349049,.12788886,.11904668,.10177155,.11100732,.0089604314,.000045610061,.022433056,.028864896,.031419288,.048313629,.014445516,.77229363
2373,-1.9565723,-1.3012875,-.2168474,-.70627379,.3018806,.00063219049,.068061419,-.18749379,-.56788057,-.69846731,.10364669,.12803188,.11918161,.10194863,.11128195,.008956193,.000045600991,.022425693,.02886181,.031414017,.048303735,.01443689,.77240056
2374,-1.9200639,-1.2761903,-.18905808,-.67514837,.29912877,.00063037081,.064786732,-.19727032,-.56994963,-.69198442,.10365789,.12718365,.11835071,.1012201,.1103909,.0089109158,.00004534145,.022297949,.028717186,.03123424,.048034832,.014354335,.77385372
2375,-1.9200639,-1.2761903,-.18905808,-.67514837,.29912877,.00063037081,.064786732,-.19727032,-.56994963,-.69198442,.10365789,.12718365,.11835071,.1012201,.1103909,.0089109158,.00004534145,.022297949,.028717186,.03123424,.048034832,.014354335,.77385372
2376,-1.9577578,-1.3023378,-.2175595,-.7072106,.30190697,.00063222268,.068269432,-.18752766,-.56781089,-.69839048,.1038342,.12785335,.11900548,.10175187,.11096843,.0089564007,.000045604083,.02242746,.028859293,.031415097,.048307352,.014443309,.77233779
2377,-1.9577578,-1.3023378,-.2175595,-.7072106,.30190697,.00063222268,.068269432,-.18752766,-.56781089,-.69839048,.1038342,.12785335,.11900548,.10175187,.11096843,.0089564007,.000045604083,.02242746,.028859293,.031415097,.048307352,.014443309,.77233779
2378,-1.9525852,-1.2972836,-.21126373,-.70387769,.30187404,.0006309686,.069220684,-.18856888,-.57332677,-.69692212,.10293689,.1278412,.11899824,.10177325,.11095741,.0089550829,.00004560138,.022426909,.028859634,.031511255,.048305903,.014439506,.77249873
2379,-1.9525852,-1.2972836,-.21126373,-.70387769,.30187404,.0006309686,.069220684,-.18856888,-.57332677,-.69692212,.10293689,.1278412,.11899824,.10177325,.11095741,.0089550829,.00004560138,.022426909,.028859634,.031511255,.048305903,.014439506,.77249873
2380,-1.9525852,-1.2972836,-.21126373,-.70387769,.30187404,.0006309686,.069220684,-.18856888,-.57332677,-.69692212,.10293689,.1278412,.11899824,.10177325,.11095741,.0089550829,.00004560138,.022426909,.028859634,.031511255,.048305903,.014439506,.77249873
2381,-1.9525852,-1.2972836,-.21126373,-.70387769,.30187404,.0006309686,.069220684,-.18856888,-.57332677,-.69692212,.10293689,.1278412,.11899824,.10177325,.11095741,.0089550829,.00004560138,.022426909,.028859634,.031511255,.048305903,.014439506,.77249873
